,,Agriculture and Nutrition,,,,,,,,,,Demographics and Labor,,,,,,,,,,,,,,,,,Education,,,,,,,"Finance, Trade, and Economic Activity",,,,,,,,,,,,,,,,,,,,,,,,Gender Parity,,,,,,,,,,,,,,Government,,,,,Health,,,,,,,,,,,,,,,,,,,,Infrastructure,,,,,,,
,,"Population Undernourished, percentage",Depth of the food deficit (kilocalories per person per day),"Children under 5 moderately underweight, percentage",Prevalence of anemia among children (% of children under 5),Prevalence of anemia among pregnant women (%),Cereal yield (kg per hectare),Agriculture value added per worker (constant 2005 US$),Livestock production index (2004-2006 = 100),Cereal production (metric tons),"Children under 5 severely underweight, percentage","Labor force participation rate, total (% of total population ages 15+)","Adolescent birth rate, per 1,000 women","Birth rate, crude (per 1,000 people)",Urban population (% of total),Ratio of Urban to Rural Population Growth,"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Death rate, crude (per 1,000 people)",Population (Total),Population growth (annual %),Net migration,Refugee population by country or territory of asylum,Refugee population by country or territory of origin,"Labor force participation rate for ages 15-24, total (%)","Unemployment, total (% of total labor force)","Unemployment, youth total (% of total labor force ages 15-24)","Members of Labor Force Involved in Agriculture, %","School enrollment, tertiary (% gross)","Secondary education, vocational pupils","Lower secondary completion rate, total (% of relevant age group)","School enrollment, primary, private (% of total primary)","Pupil-teacher ratio, primary","Secondary education, general pupils","School enrollment, primary (% gross)",Domestic credit provided by financial sector (% of GDP),Scientific and technical journal articles,"Trademark applications, total",Merchandise Import to Export Ratio,Total natural resources rents (% of GDP),"Manufacturing, value added (annual % growth)","Services, etc., value added (annual % growth)",Exports of goods and services (annual % growth),Lending interest rate (%),"GDP per capita, PPP (constant 2011 international $)","GDP, PPP (constant 2011 international $)","Inflation, GDP deflator (annual %)",Nominal Interest Rate,Trade (% of GDP),Net ODA received per capita (current US$),"Industry, value added (annual % growth)","Technical cooperation grants (BoP, current US$)",Forest area (% of land area),Multilateral debt (% of total external debt),Deposit interest rate (%),"Agriculture, value added (annual % growth)","Foreign direct investment, net inflows (% of GDP)","External debt stocks, total (DOD, current US$)",Interest payments on external debt (% of GNI),"Primary education, teachers (% female)","Tertiary education, teachers (% female)",Proportion of seats held by women in national parliaments (%),"Population with at least secondary education, female/male ratio",Ratio of female to male tertiary enrollment (%),Ratio of girls to boys in primary and secondary education (%),"Secondary education, general pupils (% female)","Ratio of female to male unemployment, as % of respective labor forces",Ratio of female to male infant mortality,Ratio of female to male under-5 mortality rate,"Secondary education, vocational pupils (% female)","Labor force, female (% of total labor force)",Ratio of Labor Force participation rates for females to males ages 15-24,Ratio of female to male lower secondary completion rate ,HDI,Military expenditure (% of GDP),World Press Freedom Index,Freedom in the World,"Claims on central government, etc. (% GDP)","Physicians (per 1,000 people)","Incidence of tuberculosis (per 100,000 people)","Tuberculosis prevalence rate per 100,000 population",Children (0-14) living with HIV,"Tuberculosis case detection rate (%, all forms)",External resources for health (% of total expenditure on health),"Health expenditure per capita, PPP (constant 2005 international $)","Life expectancy at birth, total (years)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Health expenditure, total (% of GDP)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Maternal mortality ratio (modeled estimate, per 100,000 live births)",AIDS deaths,Tuberculosis treatment success rate (% of registered cases),"Mortality rate, under-5 (per 1,000 live births)",Newborns protected against tetanus (%),"Ratio of Life Expectancy, Female/Male","Ratio of Mortality Rate, Female/Male (1,000 female adults/1,000 male adults)",Improved sanitation facilities (% of population with access),Internet users (per 100 people),"Ratio of improved sanitation, rural/urban (ratio of %'s respective populations with access)","Ratio of improved water, rural/urban (ratio of %'s of respective populations with access)",Improved water source (% of population with access),Fixed-telephone subscriptions per 100 inhabitants,Mobile cellular subscriptions (per 100 people),
,"Children under 5 severely underweight, percentage",0.443268104,0.480997469,0.938060777,0.910261603,0.968893201,-0.1156274,-0.935102938,-0.980663043,-0.81502116,1,-0.945108493,0.260294729,0.944133947,-0.948291619,0.240293832,-0.514031176,0.44539257,0.886452041,-0.962766885,-0.186049941,0.238226595,-0.715764875,0.744147695,-0.484825113,0.741357159,0.189576704,0.944654872,0.673722099,0.985963089,-0.951497951,0.6675508,0.536007841,-0.982304942,-0.607304413,0.968379358,-0.770300451,-0.013426436,-0.239095024,0.408184026,0.272696112,0.040641737,-0.327101274,0.818290856,-0.974033221,-0.980268287,0.064066178,0.670670747,0.230897801,-0.426907609,-0.393998512,-0.164720751,0.945613039,-0.549507482,0.399713943,-0.358843597,-0.488080246,0.969057241,0.229461036,0.32777388,0.566110293,-0.182616522,-0.857697518,-0.622836857,-0.964276639,-0.894175933,-0.578949827,0.919577978,0.914342236,-0.764639223,0.853497716,0.864580611,-0.82457234,-0.953715521,-0.171475381,-0.146126769,0.623417295,0.969507565,0.747687922,-0.945203872,-0.923852195,-0.547295079,-0.858343841,-0.396721412,-0.959822122,-0.895700903,-0.696311004,-0.602152082,-0.842438859,0.87394375,0.89839424,0.901772202,0.897326771,-0.943403973,0.873399549,-0.718926436,-0.540835067,0.852692403,-0.94450265,-0.956006899,-0.935016671,-0.937814496,-0.944871946,0.496873869,-0.987480708,
Demographics and Labor,"Labor force participation rate, total (% of total population ages 15+)",-0.672393669,-0.723234072,-0.963648484,-0.994955652,-0.99617863,0.401369733,0.900267633,0.957771758,0.941344265,-0.945108493,1,0.022332064,-0.999874793,0.999874211,-0.522769578,0.598324666,-0.208994644,-0.985909643,0.995881845,0.477908307,0.060307473,0.541550983,-0.917716655,0.69093683,-0.592840532,-0.353255065,-0.999988327,-0.849382465,-0.954574274,0.813825447,-0.821821939,-0.771297186,0.987357345,0.352396164,-0.96056746,0.684650959,0.006239355,0.379497237,-0.37390742,-0.313688434,0.183445208,0.548836101,-0.932558835,0.975677337,0.979629115,-0.009268595,-0.70939253,-0.058875751,0.571716779,0.295581244,0.169159051,-0.999982085,0.300362553,-0.513030952,0.617013793,0.265530516,-0.887207121,0.009377053,-0.60294269,-0.753097037,0.425664005,0.974178304,0.505681913,0.997083272,0.824137752,0.356664202,-0.996794899,-0.995566989,0.926507564,-0.967103524,-0.905272137,0.749647702,0.98314194,0.160480335,-0.118154992,-0.829399426,-0.964239648,-0.907292534,0.9998424,0.98204353,0.771111789,0.872012252,0.557166597,0.986736715,0.988682366,0.865674854,0.7962467,0.938147822,-0.982841684,-0.991318155,-0.989679223,-0.760050853,0.908015282,-0.982707825,0.885901891,0.549392652,-0.974972928,0.999437533,0.879922792,0.998259594,0.99945544,0.999956628,-0.694600253,0.975348713,
,"Adolescent birth rate, per 1,000 women",-0.436228108,-0.662828777,0.161985739,-0.117414045,0.057305055,0.709958248,-0.158272107,-0.185999904,0.253525742,0.260294729,0.022332064,1,-0.029317237,0.008577756,-0.84435873,0.371713228,0.90531367,-0.181419101,-0.030373841,0.863902143,0.980813621,-0.471113248,-0.381121446,0.660684174,0.457797481,-0.031795696,-0.021175328,-0.510100263,0.266653921,-0.414965558,-0.211945976,-0.496741028,-0.128759829,-0.680814215,0.068788602,-0.429429735,-0.218094536,0.393225368,0.222312177,-0.208664666,0.643907826,0.666576705,-0.257700573,-0.125513059,-0.139585842,0.202559753,-0.023462877,0.478341646,0.430297993,-0.515593651,-0.013817433,-0.018435024,-0.730628329,-0.237442545,0.665839077,-0.654542209,0.276401234,0.546650487,-0.732757566,-0.60713449,0.73298114,0.236839781,-0.687295777,-0.051379925,-0.468315641,-0.495953117,-0.099110066,-0.112621961,0.378585696,-0.209363357,-0.065630554,-0.513430043,-0.04028679,-0.091207704,-0.898292031,-0.540023543,0.065063177,-0.377763439,0.022720485,0.072363123,0.633908723,-0.108388991,0.479492519,-0.074057055,0.161335565,0.414741315,0.405116469,0.146686345,-0.200465564,-0.149708285,-0.147473181,0.568371643,-0.208546814,-0.201051077,0.384093231,-0.216140167,-0.229886505,0.021179228,-0.363259835,0.04494773,0.046188254,0.022711759,-0.254545912,-0.179866766,
,"Birth rate, crude (per 1,000 people)",0.667817999,0.724741906,0.960727388,0.995588537,0.995823827,-0.401610298,-0.903912932,-0.958364198,-0.945115534,0.944133947,-0.999874793,-0.029317237,1,-0.999585109,0.526801048,-0.610878867,0.198670914,0.987467082,-0.996410593,-0.484494249,-0.066185391,-0.538361267,0.91913446,-0.697765176,0.589108406,0.344186336,0.99982824,0.854757114,0.952286974,-0.813760666,0.824397098,0.771808643,-0.986652497,-0.355353967,0.96176653,-0.675418776,0.00457342,-0.386009464,0.364469097,0.319957407,-0.181883533,-0.553311644,0.935605809,-0.976201176,-0.979638391,0.001881351,0.707149613,0.058679374,-0.579329123,-0.286060958,-0.159174834,0.99979036,-0.29391198,0.505102223,-0.617142262,-0.264539115,0.889015108,-0.013732474,0.60387913,0.760467848,-0.428173525,-0.975543126,-0.495289203,-0.996475663,-0.817570796,-0.356344273,0.997173325,0.996027057,-0.928093723,0.96979463,0.910074522,-0.741143217,-0.984704184,-0.151375641,0.125153285,0.831266639,0.965409285,0.911602922,-0.999807557,-0.984688406,-0.775717007,-0.869287741,-0.5652875,-0.985721274,-0.990231636,-0.867901701,-0.798051932,-0.937375054,0.983761716,0.99208107,0.991288923,0.757855802,-0.908081984,0.983605327,-0.890219146,-0.536992578,0.975922955,-0.999356328,-0.875672003,-0.997752533,-0.99947419,-0.999740744,0.690111009,-0.974638591,
,Urban population (% of total),-0.668597114,-0.71460947,-0.967183728,-0.993517615,-0.997054842,0.393937404,0.901667709,0.959291577,0.937386444,-0.948291619,0.999874211,0.008577756,-0.999585109,1,-0.511309249,0.589675651,-0.223807219,-0.983337536,0.996203642,0.466296437,0.04650982,0.549309519,-0.9135591,0.680839883,-0.596387535,-0.356658644,-0.999894416,-0.841125114,-0.958821096,0.817948017,-0.820016227,-0.766427446,0.989201503,0.358974484,-0.960570049,0.693213386,0.013767173,0.369535224,-0.376126902,-0.312643408,0.173794177,0.53985292,-0.930191013,0.977534208,0.981662444,-0.014604024,-0.711339387,-0.060288938,0.562989236,0.302409015,0.17133536,-0.999934696,0.309145443,-0.510140496,0.608111448,0.276434504,-0.888945582,0.003638185,-0.593674412,-0.742766626,0.416859426,0.970760976,0.518972893,0.998051495,0.832919474,0.360125378,-0.995511485,-0.994084762,0.92128449,-0.964289711,-0.903232223,0.759718456,0.983601482,0.161306697,-0.104865429,-0.823121728,-0.964221859,-0.902328416,0.999756126,0.980626564,0.761879405,0.873013715,0.549777812,0.988096141,0.986379676,0.860810266,0.792635926,0.936163025,-0.980171142,-0.989326235,-0.987420926,-0.768419196,0.910276869,-0.980041065,0.880868982,0.554517291,-0.972225699,0.999252698,0.885737703,0.99802605,0.999020135,0.99987522,-0.695511927,0.977920564,
,Ratio of Urban to Rural Population Growth,0.797748012,0.954607915,0.363940219,0.600698292,0.449675186,-0.859087493,-0.268388159,-0.317969068,-0.68241762,0.240293832,-0.522769578,-0.84435873,0.526801048,-0.511309249,1,-0.531894098,-0.638853847,0.646466443,-0.466283254,-0.965757761,-0.873818264,0.183732896,0.791602155,-0.892473499,-0.040038077,0.308073049,0.522296109,0.84785202,0.25274746,-0.023375149,0.595170111,0.836175561,-0.383491983,0.475275909,0.405530956,-0.006220511,0.120536248,-0.545413347,0.110524568,0.264453361,-0.716555357,-0.862845368,0.651538546,-0.365600656,-0.360793965,-0.157351486,0.357781169,-0.328163922,-0.633678946,0.223858542,-0.161236184,0.51989075,0.462463711,0.560504613,-0.942778945,0.506776837,0.182782504,-0.475241486,0.970521253,0.870920262,-0.866230031,-0.69541626,0.287066466,-0.457571148,-0.035850708,0.249597741,0.587567246,0.598701556,-0.79998473,0.653144393,0.47215561,0.025890504,-0.438053506,-0.139061477,0.83437521,0.885742865,0.410987183,0.754010924,-0.520854193,-0.531418054,-0.924413201,-0.358233841,-0.65521608,-0.433091197,-0.629257474,-0.79899447,-0.761452998,-0.611220207,0.668933021,0.627745462,0.618154025,-0.125403897,-0.278664381,0.669594556,-0.748854524,-0.205432397,0.688661807,-0.521107522,-0.132352837,-0.543968003,-0.541189835,-0.523555917,0.618065219,-0.328643044,
,"Age dependency ratio, old (% of working-age population)",-0.197379907,-0.523974657,-0.434085558,-0.635336575,-0.582260008,0.266038404,0.715435879,0.608694673,0.76712958,-0.514031176,0.598324666,0.371713228,-0.610878867,0.589675651,-0.531894098,1,0.41378317,-0.67751751,0.627248692,0.63355092,0.350399616,0.134169281,-0.628180591,0.76611411,-0.169883386,0.210283163,-0.596739675,-0.794403822,-0.455348191,0.474713573,-0.638548042,-0.503540313,0.558327617,0.344070768,-0.63106831,-0.065584167,-0.55253675,0.610823999,0.228473897,-0.467239202,0.063511016,0.556300724,-0.707159232,0.608856135,0.58681287,0.393384456,-0.29096196,-0.04762198,0.743083271,-0.278065359,-0.404803737,-0.594951538,-0.161578736,0.07299016,0.401890537,0.06641543,-0.621186989,0.241611986,-0.429923138,-0.838065339,0.377065481,0.663350914,-0.229897856,0.570515156,0.156204525,0.177147163,-0.623575338,-0.627272295,0.649103287,-0.722634911,-0.791756635,0.013117693,0.670804445,-0.349255865,-0.440768028,-0.594366389,-0.63242933,-0.768741839,0.602488082,0.725841981,0.711285425,0.40430304,0.752177856,0.546910794,0.678187534,0.637042379,0.576388424,0.542087715,-0.644670693,-0.64080313,-0.682532046,-0.331272551,0.547782798,-0.643504393,0.758392692,-0.283994349,-0.64051981,0.600626681,0.301387626,0.577275228,0.605250613,0.593445368,-0.204255953,0.548690497,
,"Age dependency ratio, young (% of working-age population)",-0.140578829,-0.401452137,0.410700756,0.116432492,0.278962072,0.484989398,-0.289783885,-0.332888409,0.078097777,0.44539257,-0.208994644,0.90531367,0.198670914,-0.223807219,-0.638853847,0.41378317,1,0.043723123,-0.239778645,0.70550862,0.899455378,-0.609742486,-0.109934496,0.509909124,0.523099857,0.17203715,0.210227256,-0.337009558,0.481670752,-0.525815686,-0.049666806,-0.238180483,-0.34097021,-0.581900481,0.264123035,-0.703888642,-0.404386258,0.50925238,0.352942192,-0.075840973,0.525725534,0.465628291,-0.003416859,-0.327468629,-0.34381107,0.386162077,0.257320394,0.279714542,0.399383043,-0.555253601,-0.261970193,0.213533391,-0.794901408,0.018216498,0.443128018,-0.708148577,0.380253508,0.539494406,-0.492892676,-0.47845187,0.476832742,0.007108618,-0.893588712,-0.279276785,-0.708813746,-0.487720286,0.134159377,0.120995771,0.139444788,0.001144984,0.039516457,-0.768000613,-0.227770091,-0.209818796,-0.835242311,-0.25469334,0.261180701,-0.170294696,-0.20831129,-0.117181693,0.439581196,-0.278072143,0.434391589,-0.293770738,-0.061672874,0.164504211,0.158057727,-0.072422621,0.037161072,0.084106298,0.068518517,0.695155966,-0.377254824,0.037133727,0.188291585,-0.493689194,0.016535253,-0.207762408,-0.598514939,-0.200334174,-0.188050031,-0.211191778,0.046471294,-0.381883684,
,"Death rate, crude (per 1,000 people)",0.716127776,0.810269219,0.917018669,0.997078748,0.969576642,-0.501358039,-0.869002855,-0.918111921,-0.975660026,0.886452041,-0.985909643,-0.181419101,0.987467082,-0.983337536,0.646466443,-0.67751751,0.043723123,1,-0.975862509,-0.613871637,-0.218207211,-0.445819295,0.960723751,-0.793198242,0.50517416,0.341099681,0.985736188,0.924224195,0.892810172,-0.735056729,0.853878537,0.835835999,-0.949641844,-0.252143482,0.93364165,-0.580086593,0.055495805,-0.464356696,0.313597308,0.341272956,-0.275321392,-0.644300578,0.957722086,-0.941017845,-0.941880931,-0.050813902,0.686967788,-0.002971714,-0.650571213,-0.201468423,-0.126784975,0.985174924,-0.163566214,0.518064905,-0.707584361,-0.152753461,0.835436448,-0.112031819,0.703676233,0.84881159,-0.523344292,-0.996357545,-0.370063021,-0.970856821,-0.723925339,-0.269177586,0.995431521,0.996441095,-0.971022361,0.989614568,0.915269685,-0.638898485,-0.965381547,-0.121018656,0.26421302,0.895424313,0.93794097,0.959084582,-0.985954003,-0.983076994,-0.863860981,-0.839041798,-0.644348783,-0.957085301,-0.999722081,-0.915292,-0.847109834,-0.944188473,0.998182834,0.998608014,0.999140792,0.65778342,-0.860318212,0.998074262,-0.940702927,-0.476540309,0.994875051,-0.985523416,-0.796471163,-0.986120484,-0.989104338,-0.985556215,0.712441232,-0.930429381,
,Population (Total),-0.60685268,-0.669947062,-0.96249511,-0.986069264,-0.998274348,0.336948489,0.93392329,0.97455563,0.935051677,-0.962766885,0.995881845,-0.030373841,-0.996410593,0.996203642,-0.466283254,0.627248692,-0.239778645,-0.975862509,1,0.433107066,0.00069292,0.570192688,-0.890195316,0.664254952,-0.611205727,-0.299720455,-0.995767995,-0.828461467,-0.966245631,0.850734727,-0.812690951,-0.727135563,0.994137736,0.42969698,-0.972642929,0.677750298,-0.028756245,0.366392582,-0.339823337,-0.335981673,0.111745065,0.512705801,-0.927114545,0.989409829,0.991641224,0.004534392,-0.699313996,-0.092813515,0.567642699,0.285605232,0.122308793,-0.995885842,0.335294227,-0.446681785,0.553390031,0.326016457,-0.919839943,-0.020940708,-0.539089235,-0.733510766,0.376230771,0.957670834,0.515842034,0.997339838,0.833069158,0.399690202,-0.988123308,-0.986060457,0.898142407,-0.960497093,-0.92075602,0.753055321,0.993495729,0.11703427,-0.072527562,-0.790753016,-0.975733383,-0.894411585,0.996254621,0.987853061,0.73509513,0.862948742,0.551967351,0.98650578,0.980474076,0.839444643,0.769097505,0.917543871,-0.967636553,-0.979986447,-0.98281072,-0.800451817,0.92677698,-0.967342251,0.871778882,0.502293542,-0.957528616,0.995565332,0.891636227,0.990288158,0.993989982,0.995392372,-0.647967904,0.986788727,
,Population growth (annual %),-0.694359265,-0.890682403,-0.320529496,-0.562186497,-0.404877989,0.837630205,0.287695095,0.281179628,0.686439555,-0.186049941,0.477908307,0.863902143,-0.484494249,0.466296437,-0.965757761,0.63355092,0.70550862,-0.613871637,0.433107066,1,0.879714354,-0.226505664,-0.767066053,0.893229492,0.200840207,-0.272847423,-0.477661019,-0.832891175,-0.205946226,-0.032192926,-0.654567358,-0.832816487,0.339158213,-0.446410804,-0.354404029,-0.112277552,-0.194367604,0.553122084,0.105506671,-0.339443098,0.604747049,0.827090824,-0.66407374,0.346092709,0.332856173,0.226556077,-0.330499704,0.420046968,0.6752839,-0.326498488,-0.055012356,-0.474913688,-0.590949799,-0.356762773,0.855344757,-0.450084254,-0.146645622,0.60833672,-0.910547853,-0.869501864,0.810764539,0.651375044,-0.33875272,0.412624631,-0.020748092,-0.366558741,-0.542487269,-0.553626243,0.752267261,-0.651239783,-0.498040951,-0.095561966,0.432620445,-0.097681681,-0.829922236,-0.843935732,-0.360522815,-0.775585494,0.478954535,0.52627567,0.909386679,0.289705986,0.727334351,0.386756778,0.598252901,0.761337737,0.76076387,0.548043266,-0.625859623,-0.58578126,-0.586515815,0.127992168,0.224050804,-0.626317415,0.781179465,0.003505002,-0.654458008,0.477465507,0.057851786,0.493917064,0.498113432,0.477456802,-0.602233179,0.292481636,
,Net migration,-0.520596636,-0.706880534,0.120924253,-0.155912359,0.02349796,0.760212552,-0.172827433,-0.145538804,0.291930606,0.238226595,0.060307473,0.980813621,-0.066185391,0.04650982,-0.873818264,0.350399616,0.899455378,-0.218207211,0.00069292,0.879714354,1,-0.491904387,-0.412884153,0.682074889,0.416644602,-0.147357635,-0.05965869,-0.542706135,0.236795849,-0.414933715,-0.263353713,-0.553924703,-0.09633135,-0.724606462,0.057964167,-0.402313689,-0.177029839,0.497686508,0.117634794,-0.087557296,0.740505147,0.662961692,-0.248984087,-0.10895866,-0.117189915,0.232469929,-0.014137129,0.414459934,0.462547508,-0.389208209,-0.003828062,-0.056561739,-0.74545584,-0.339067766,0.74471054,-0.737894422,0.264407443,0.58911136,-0.794242194,-0.631234823,0.709520456,0.280915865,-0.65621795,-0.015601897,-0.434214278,-0.521521376,-0.139209657,-0.153105368,0.427973421,-0.240787837,-0.094231032,-0.475285039,-0.014229898,-0.006082905,-0.893865105,-0.560989275,0.052688343,-0.400266313,0.059220874,0.095614874,0.675113578,-0.024748246,0.505472143,-0.032047547,0.19680182,0.435070755,0.42659574,0.212582831,-0.243002632,-0.190353248,-0.184295108,0.563594858,-0.199226097,-0.243648108,0.416002363,-0.117723262,-0.271628314,0.06027946,-0.343834092,0.084606591,0.083796691,0.060537349,-0.316900267,-0.150044024,
,Refugee population by country or territory of asylum,0.008477437,-0.016839898,-0.545437323,-0.480465682,-0.584976754,-0.150393806,0.60407578,0.642031642,0.353274473,-0.715764875,0.541550983,-0.471113248,-0.538361267,0.549309519,0.183732896,0.134169281,-0.609742486,-0.445819295,0.570192688,-0.226505664,-0.491904387,1,-0.283150119,0.123594734,-0.556579295,0.136281917,-0.540082732,-0.20138511,-0.673381575,0.746074211,-0.27454249,-0.133024896,0.618853467,0.598916556,-0.605795253,0.750149292,0.341526617,-0.171578525,-0.213497255,-0.179935515,-0.347261362,-0.134284424,-0.428387179,0.611279793,0.619467047,-0.207642492,-0.548003712,-0.09388536,0.023492598,0.39658677,0.120710536,-0.541738946,0.525116061,-0.169677907,-0.076418996,0.770702044,-0.647163618,-0.311718674,0.087570141,-0.108925101,-0.246932431,0.409425607,0.583536589,0.580462926,0.712922077,0.601926458,-0.498304271,-0.490157556,0.300622003,-0.404588748,-0.581876425,0.684886207,0.579924952,0.135844139,0.449354222,-0.193378938,-0.60538221,-0.298658798,0.54701654,0.50714496,0.092576649,0.574067771,0.146323354,0.600203664,0.458712869,0.269610769,0.157430886,0.448575796,-0.432487387,-0.465188973,-0.463283756,-0.758631375,0.576047469,-0.431507976,0.277627118,0.395092165,-0.414314998,0.531829934,0.746081526,0.534182356,0.532844709,0.544630359,-0.180883359,0.658825623,
,Refugee population by country or territory of origin,0.817496412,0.908084384,0.846178624,0.949738099,0.882796796,-0.690832531,-0.748637243,-0.787917325,-0.954284343,0.744147695,-0.917716655,-0.381121446,0.91913446,-0.9135591,0.791602155,-0.628180591,-0.109934496,0.960723751,-0.890195316,-0.767066053,-0.412884153,-0.283150119,1,-0.860803239,0.320250121,0.424831671,0.917880802,0.937758076,0.776102599,-0.540365383,0.876120754,0.933804628,-0.847815085,-0.011105508,0.827795857,-0.47157019,0.007048096,-0.415519559,0.225865379,0.402385624,-0.387711718,-0.772509148,0.957310727,-0.843893583,-0.840487207,-0.03582969,0.687743552,-0.192036831,-0.662000004,-0.06154169,-0.136419795,0.916921555,0.043327706,0.539456103,-0.819766878,-0.012486415,0.664750569,-0.292465729,0.833418206,0.872393336,-0.697956721,-0.967915522,-0.278327903,-0.889083965,-0.61520667,-0.071838386,0.94140703,0.945085515,-0.98000336,0.966553853,0.823743558,-0.542716568,-0.877154712,-0.101177227,0.423604032,0.975098527,0.832711416,0.974437747,-0.917490597,-0.913472006,-0.924839005,-0.719128875,-0.690901017,-0.863998804,-0.955781986,-0.956089436,-0.922805502,-0.886906907,0.967195692,0.955381128,0.949125876,0.497377373,-0.735491609,0.967436589,-0.961641386,-0.441099152,0.979190055,-0.916578948,-0.669962856,-0.927898267,-0.925707495,-0.918304973,0.810700184,-0.819254436,
,"Labor force participation rate for ages 15-24, total (%)",-0.636406219,-0.886101713,-0.510743269,-0.750732307,-0.639403093,0.750002932,0.560084754,0.584718548,0.84886419,-0.484825113,0.69093683,0.660684174,-0.697765176,0.680839883,-0.892473499,0.76611411,0.509909124,-0.793198242,0.664254952,0.893229492,0.682074889,0.123594734,-0.860803239,1,-0.155075275,-0.07854625,-0.689715698,-0.940376833,-0.464378163,0.314002727,-0.73628944,-0.832165902,0.587472386,-0.131055583,-0.639410909,0.083923165,-0.174351769,0.544004993,-0.023975422,-0.41359106,0.487896469,0.847141743,-0.795939692,0.595745407,0.583766207,0.237047973,-0.490643414,0.176993208,0.760713506,-0.198828714,-0.074664799,-0.687492178,-0.351059546,-0.417673345,0.841245948,-0.189475277,-0.469200863,0.453309547,-0.851939413,-0.957260398,0.738314639,0.818261665,-0.194485389,0.639849981,0.211176046,0.034574142,-0.740124565,-0.748215101,0.871048835,-0.816669067,-0.755823756,0.108959769,0.664684351,0.055605622,-0.669931216,-0.911770709,-0.642793786,-0.882736311,0.690626989,0.738182873,0.947622531,0.481033505,0.861460596,0.604339648,0.782999043,0.871904908,0.801152215,0.689653727,-0.796317581,-0.769287722,-0.776693816,-0.18415049,0.484159024,-0.795848599,0.879522398,0.119165368,-0.811091287,0.688107074,0.344246102,0.701664335,0.704576457,0.690882613,-0.55390882,0.557079163,
,"Unemployment, total (% of total labor force)",0.224376609,0.158774921,0.597220093,0.535873373,0.632806239,0.12565424,-0.601448017,-0.717573968,-0.428117716,0.741357159,-0.592840532,0.457797481,0.589108406,-0.596387535,-0.040038077,-0.169883386,0.523099857,0.50517416,-0.611205727,0.200840207,0.416644602,-0.556579295,0.320250121,-0.155075275,1,-0.070610014,0.591957716,0.30731507,0.686940368,-0.79711315,0.206239459,0.097688664,-0.661971176,-0.593701267,0.697274069,-0.645785196,-0.046753128,-0.13268552,0.637552645,0.086391193,0.08940259,-0.136117169,0.340274496,-0.620079667,-0.638940213,0.093247581,0.33770843,0.616778481,-0.169023374,-0.381770133,-0.451389433,0.593490724,-0.755004941,0.433087534,-0.165881258,-0.345826928,0.767017285,0.554306311,0.04179923,0.225591909,-0.038156147,-0.493038462,-0.486535929,-0.622047726,-0.63934221,-0.886352334,0.56033566,0.553947571,-0.399079566,0.430161867,0.491487073,-0.60726519,-0.55723343,-0.629291742,-0.199559199,0.251856739,0.693110443,0.268328141,-0.586377617,-0.520305699,-0.158781761,-0.545424236,-0.020635742,-0.612891409,-0.514085136,-0.37755347,-0.22262698,-0.497521942,0.50191042,0.529188978,0.527950669,0.65508906,-0.776166194,0.501411181,-0.209611775,-0.595726016,0.449894617,-0.586496022,-0.717424628,-0.575218582,-0.574420444,-0.593623201,0.077938606,-0.664208144,
,"Unemployment, youth total (% of total labor force ages 15-24)",0.725210881,0.427550097,0.471832702,0.365419129,0.321539287,-0.428989808,-0.036829533,-0.18844556,-0.293950318,0.189576704,-0.353255065,-0.031795696,0.344186336,-0.356658644,0.308073049,0.210283163,0.17203715,0.341099681,-0.299720455,-0.272847423,-0.147357635,0.136281917,0.424831671,-0.07854625,-0.070610014,1,0.357042342,0.229632236,0.32150652,0.027876309,0.442465835,0.55633304,-0.306684057,0.37914279,0.124217648,-0.396822621,-0.337272244,-0.210734368,0.40027766,-0.295234475,-0.428516502,-0.136531914,0.276842499,-0.249220141,-0.270532872,0.127010167,0.226356524,-0.231298886,-0.040860927,-0.484230348,-0.292709499,0.356481261,0.069774968,0.511581323,-0.468339692,0.284046582,0.021637383,-0.259244033,0.480706783,0.122820973,-0.191416019,-0.36111173,-0.493222888,-0.344511499,-0.42841191,0.488647261,0.358688495,0.360024776,-0.398020911,0.327082155,0.097024886,-0.485166279,-0.270442193,-0.15764259,0.026867723,0.355411401,0.134665192,0.318665131,-0.351124662,-0.2545317,-0.320717094,-0.455651527,-0.004981158,-0.37654451,-0.334483607,-0.308257676,-0.422535184,-0.471297095,0.375477337,0.365328455,0.327277377,0.11878245,-0.159007619,0.377375951,-0.347268816,-0.616471188,0.396670273,-0.358792126,-0.257346936,-0.373093931,-0.357169402,-0.354457981,0.763697272,-0.277603671,
